scn_name,line_id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,cables,terrain_factor,num_parallel,v_ang_min,v_ang_max,v_nom,geom,topo
P501,29533,33571,31794.0,,AC,2.41274112,0.2688,0,,1790,t,1790,inf,1,2035,40,13407.821229050278,9.6,3,1,1,-inf,inf,380.0,010200000002000000B365F8DA0E9D1D40529862BB7DD2494027592FFD7D691D402DB8D581B4C94940,010200000002000000B365F8DA0E9D1D40529862BB7DD2494027592FFD7D691D402DB8D581B4C94940
P502,29534,31103,31948.0,,AC,2.1362812000000004,0.238,0,,1790,t,1790,inf,1,2035,40,11871.508379888268,8.5,3,1,1,-inf,inf,380.0,0102000000020000001C1CE5B95CDC1A40C8833E726EC34940CB326959E9E31A401FDE04AF69BD4940,0102000000020000001C1CE5B95CDC1A40C8833E726EC34940CB326959E9E31A401FDE04AF69BD4940
P503,29535,31097,33352.0,,AC,5.20247304,0.5796,0,,1790,t,1790,inf,1,2028,40,28910.614525139663,20.7,3,1,1,-inf,inf,380.0,010200000002000000A2E5DFA722B91A409B91F3E6BAD24940DA89ABC2DA261B406E1D1E9D48C44940,010200000002000000A2E5DFA722B91A409B91F3E6BAD24940DA89ABC2DA261B406E1D1E9D48C44940
P503,29536,33352,31103.0,,AC,1.4828304800000005,0.1652,0,,1790,t,1790,inf,1,2035,40,8240.22346368715,5.9,3,1,1,-inf,inf,380.0,010200000002000000DA89ABC2DA261B406E1D1E9D48C449401C1CE5B95CDC1A40C8833E726EC34940,010200000002000000DA89ABC2DA261B406E1D1E9D48C449401C1CE5B95CDC1A40C8833E726EC34940
P504,29537,30904,31350.0,,AC,9.32423912,1.0388000000000002,0,,1790,t,1790,inf,1,2035,40,51815.64245810056,37.1,3,1,1,-inf,inf,380.0,01020000000200000037A88E85CCE31B40A3461771D7654940F2827DF8238C1C4034F4133C4B524940,01020000000200000037A88E85CCE31B40A3461771D7654940F2827DF8238C1C4034F4133C4B524940
P504,29538,31350,34929.0,,AC,10.02795528,1.1172,0,,1790,t,1790,inf,1,2030,40,55726.256983240215,39.9,3,1,1,-inf,inf,380.0,010200000002000000F2827DF8238C1C4034F4133C4B52494063680AE246CC1D403C531C1D86334940,010200000002000000F2827DF8238C1C4034F4133C4B52494063680AE246CC1D403C531C1D86334940
P505,29539,33957,32989.0,,AC,5.5291984,0.616,0,,1790,t,1790,inf,1,2030,40,30726.256983240222,22.0,3,1,1,-inf,inf,380.0,010200000002000000FC3219E976E61940DD256F0B18F6484021DCF7B715D81840AB01E23FB4FA4840,010200000002000000FC3219E976E61940DD256F0B18F6484021DCF7B715D81840AB01E23FB4FA4840
P505,29540,32989,43952.0,,AC,9.198575520000002,1.0248000000000002,0,,1790,t,1790,inf,1,2030,40,51117.31843575419,36.6,3,1,1,-inf,inf,380.0,01020000000200000021DCF7B715D81840AB01E23FB4FA4840F43A3498A485184054D92317B3D64840,01020000000200000021DCF7B715D81840AB01E23FB4FA4840F43A3498A485184054D92317B3D64840
P509,29541,32477,31264.0,,AC,15.079632000000002,1.68,0,,1790,t,1790,inf,1,2030,40,83798.88268156424,60.0,3,1,1,-inf,inf,380.0,01020000000200000040FB0BCCAF21204083583E2C0734494031518B61D12621400194278F5F114940,01020000000200000040FB0BCCAF21204083583E2C0734494031518B61D12621400194278F5F114940
P509,29542,31264,32082.0,,AC,2.513272,0.28,0,,1790,t,1790,inf,1,2040,40,13966.480446927371,10.0,3,1,1,-inf,inf,380.0,01020000000200000031518B61D12621400194278F5F11494077D84EFA8AF120409DEF04FD740C4940,01020000000200000031518B61D12621400194278F5F11494077D84EFA8AF120409DEF04FD740C4940
P528,29543,31603,34958.0,,AC,14.828304800000002,1.652,0,,1790,t,1790,inf,1,2040,40,82402.23463687151,59.0,3,1,1,-inf,inf,380.0,01020000000200000060D482460ACA274058F17C1A09B449406BAC91B3C2AC28401574634236994940,01020000000200000060D482460ACA274058F17C1A09B449406BAC91B3C2AC28401574634236994940
P531,29544,31549,473.0,,AC,4.448491440000001,0.4956,0,,1790,t,1790,inf,1,2040,40,12360.335195530724,17.7,6,1,2,-inf,inf,380.0,010200000002000000CA4D0CB0D89C2A40AD0709888B1D4A40B20AE58E48DD2A4029CD8BB8A52C4A40,010200000002000000CA4D0CB0D89C2A40AD0709888B1D4A40B20AE58E48DD2A4029CD8BB8A52C4A40
P531,29545,473,32006.0,,AC,1.83468856,0.2044,0,,1790,t,1790,inf,1,2035,40,5097.765363128491,7.3,6,1,2,-inf,inf,380.0,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40B34A5BC74CFA2A4004951BB771324A40,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40B34A5BC74CFA2A4004951BB771324A40
P531,29546,473,31383.0,,AC,2.2368120800000004,0.2492,0,,1790,t,1790,inf,1,2035,40,6215.083798882682,8.9,6,1,2,-inf,inf,380.0,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40C7A042BFBF9E2A408E55BA5C41364A40,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40C7A042BFBF9E2A408E55BA5C41364A40
P531,29547,31383,31643.0,,AC,2.7897319200000004,0.3108,0,,1790,t,1790,inf,1,2035,40,7751.396648044692,11.1,6,1,2,-inf,inf,380.0,010200000002000000C7A042BFBF9E2A408E55BA5C41364A401C7DF725C0BC2A4022D8392367404A40,010200000002000000C7A042BFBF9E2A408E55BA5C41364A401C7DF725C0BC2A4022D8392367404A40
P531,29548,35247,31041.0,,AC,2.5384047200000004,0.2828,0,,1790,t,1790,inf,1,2035,40,14106.145251396649,10.1,3,1,1,-inf,inf,380.0,0102000000020000002B15746EBAFD2A40C0A37DB7824B4A4066DD9A805BB32A4095CB4133D5444A40,0102000000020000002B15746EBAFD2A40C0A37DB7824B4A4066DD9A805BB32A4095CB4133D5444A40
P531,29549,31041,32291.0,,AC,1.98548488,0.2212,0,,1790,t,1790,inf,1,2035,40,11033.519553072623,7.9,3,1,1,-inf,inf,380.0,01020000000200000066DD9A805BB32A4095CB4133D5444A409926B4E7807F2A40A457914A0C444A40,01020000000200000066DD9A805BB32A4095CB4133D5444A409926B4E7807F2A40A457914A0C444A40
