scn_name,line_id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,cables,terrain_factor,num_parallel,v_ang_min,v_ang_max,v_nom,geom,topo,Project,Project_id,Startpoint,subst_name0,matching1%,matching2%,Coordinate0,Endpoint,subst_name1,Coordinate1,Voltage,s_nom.1,NOVA-Type,Comments,Coordinate1.1,Unnamed: 45,Unnamed: 46,Unnamed: 47,subst_name0.1
P212,29474,31084,32251,,AC,,,,,,,,,1,2040,40,,26.31574306,,,,,,,,,,,Grohnde,Grohnde,100,100,9.390175306207366 52.02668689009703,Vörden,Vörden,9.228111325885946 51.81245400273137,26.31574306,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.228111325885946 51.81245400273137,Stromtragfähigkeit 4000A,9.228111325885946 51.81245400273137,,Vörden
P212,29475,32251,34779,,AC,,,,,,,,,1,2040,40,,22.05751979,,,,,,,,,,,Vörden,Vörden,100,100,9.228111325885946 51.81245400273137,Würgassen,Würgassen,9.387640755119856 51.64073490643047,22.05751979,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.387640755119856 51.64073490643047,Stromtragfähigkeit 4000A,9.387640755119856 51.64073490643047,,Würgassen
P212,29476,34779,,,AC,,,,,,,,,1,2040,40,,,,,,,,,,,,,Würgassen,Würgassen,100,,9.387640755119856 51.64073490643047,Sandershausen / Ost,,,37.05539614,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.585278415357719 51.33137523792403,Stromtragfähigkeit 4000A,9.585278415357719 51.33137523792403,,Sandershausen/Ost
P212,29477,,,,AC,,,,,,,,,1,2040,40,,,,,,,,,,,,,Sandershausen / Ost,,,,,Bergshausen,,,43.3693596,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.513830681321172 51.25897936948762,Stromtragfähigkeit 4000A,9.513830681321172 51.25897936948762,,Umspannwerk Zell
P212,29478,34096,,,AC,,,,,,,,,1,2040,40,,,,,,,,,,,,,Bergshausen,Umspannwerk Bergshausen,64.71,,9.513830681321172 51.25897936948762, Borken,,,193.770043,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,6.879875750355082 51.83942507749201,Stromtragfähigkeit 4000A,6.879875750355082 51.83942507749201,,Station Bochum
P215,29479,34884,31761,,AC,,,,,,,,,1,2030,40,,34.08735279,,,,,,,,,BBPIG,52,Güstrow,Umspannstation Güstrow Umweltpark,35,81.82,12.20669507272273 53.793518103553104,Bentwisch,Bentwisch HGÜ,12.213671694775991 54.09974494582503,34.08735279,380,,Errichtung einer Leitung: Ersatz- neubau,12.213671694775991 54.09974494582503,12.213671694775991 54.09974494582503,,,Umspannstationen
P215,29480,31761,,,AC,,,,,,,,,1,2030,40,,,,,,,,,,,BBPIG,52,Bentwisch,Bentwisch HGÜ,81.82,,12.213671694775991 54.09974494582503, Suchraum Gemeinden Sanitz/ Dettmannsdorf,,,380,,Errichtung einer Leitung: Ersatz- neubau,,,,,,Bentwisch HGÜ
P216,29481,34884,34895,,AC,,,,,,,,,1,2030,40,,62.96365186,,,,,,,,,BBPIG,53,Güstrow,Umspannstation Güstrow Umweltpark,35,100,12.20669507272273 53.793518103553104,Siedenbrünzow,Siedenbrünzow,13.143414685297031 53.908705326135546,62.96365186,380,,Errichtung einer Leitung: Ersatz- neubau,13.143414685297031 53.908705326135546,13.143414685297031 53.908705326135546,,,Umspannstationen
P216,29482,34895,,,AC,,,,,,,,,1,2030,40,,,,,,,,,,,BBPIG,53,Siedenbrünzow,Siedenbrünzow,100,,13.143414685297031 53.908705326135546,Iven/Krusenfelde/Krien/ Spantekow/Wer- der/Bartow,,,380,,Errichtung einer Leitung: Ersatz- neubau,,,,,,Siedenbrünzow
P216,29483,,,,AC,,,,,,,,,1,2030,40,,,,,,,,,,,BBPIG,53,Iven/Krusenfelde/Krien/ Spantekow/ Werder/Bartow,,,,,Pasewalk / Nord,,,73.82147911,380,,Errichtung einer Leitung: Ersatz- neubau,14.033684493013668 53.507523103743004,14.033684493013668 53.507523103743004,,,Pasewalk
P216,29484,,,,AC,,,,,,,,,1,2030,40,,,,,,,,,,,BBPIG,53,Pasewalk / Nord,,,,,Pasewalk,,,73.82147911,380,,Errichtung einer Leitung: Ersatz- neubau,14.033684493013668 53.507523103743004,14.033684493013668 53.507523103743004,,,Pasewalk
P221,29485,,,,DC,,,,,,,,,1,2035,40,,,,,,,,,,,TYNDP,267,50Hz T-Regalzone,,,,,Südschweden,,,297.0596945,,700MW,"Errichtung einer Leitung: Neubau in
neuer Trasse",10.126087818722711 52.26586377917155,10.126087818722711 52.26586377917155,,,Solschen
P222,29486,30878,,,AC,,,,,,,,,1,2029,40,,,6,,,,,,,,BBPIG,47,Oberbachern,Umspannwerk Oberbachern,64.71,,11.37040879051204 48.29148987363752, Ottenhofen,,,38.14589951,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,11.868156362309199 48.20680293969778,11.868156362309199 48.20680293969778,,,Umspannwerk Zell
P223,29487,34884,34679,,AC,,,,,,,,,1,2030,40,,41.69370921,,,,,,,,,,,Güstrow,Umspannstation Güstrow Umweltpark,35,50,12.20669507272273 53.793518103553104,Wessin,Umspannwerk Wessin,11.698597650739616 53.571372820376936,41.69370921,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,11.698597650739616 53.571372820376936,Stromtragfähigkeit 4000A,11.698597650739616 53.571372820376936,,Umspannstationen
P223,29488,34679,31613,,AC,,,,,,,,,1,2030,40,,21.96621176,,,,,,,,,,,Wessin,Umspannwerk Wessin,50,53.85,11.698597650739616 53.571372820376936,Görries,Umspannwerk Görries,11.370591034721848 53.60071538776719,21.96621176,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,11.370591034721848 53.60071538776719,Stromtragfähigkeit 4000A,11.370591034721848 53.60071538776719,,Umspannwerk Zell
P223,29489,31613,,,AC,,,,,,,,,1,2030,40,,,,,,,,,,,,,Görries,Umspannwerk Görries,53.85,,11.370591034721848 53.60071538776719,Klein Rogahn,,,358.8793634,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,7.706358343076252 51.278581732413315,Stromtragfähigkeit 4000A,7.706358343076252 51.278581732413315,,Elverlingsen
