bus_id,lon,lat,point,polygon,voltage,power_type,substation,osm_id,osm_www,frequency,subst_name,ref,operator,dbahn,status
32558,12.531109578429268,52.40610766527882,0101000020E610000061E43B98ED0F294083830256FB334A40,0103000020E610000001000000060000008BE5F10FB60F2940C2F7E5A8FE334A40C39ED1B1DE0F2940AE3C0D99F2334A4039692B402510294044D585EAF7334A40955286600B1029400800D098FF334A405AFB4C07FC0F2940FFBA262504344A408BE5F10FB60F2940C2F7E5A8FE334A40,110000,substation,distribution,w55694211,http://www.osm.org/way/55694211,50,Brandenburg Klingenbergstraße,NA,E.DIS Netz GmbH,no,1
32559,12.537784516002963,52.42733063259775,0101000020E61000004B0EF97D581329400DCB29C5B2364A40,0103000020E6100000010000000A000000A9F17794EF1229408DF68F06B7364A4017C6CCF401132940AF619DABAD364A402C4723FA10132940E5316407A6364A40263D6766C1132940F3AC4F15AE364A40090ACDBFA71329402F295523BB364A40F315EEA6A51329402661F633BC364A40966D4CF49E132940F12C0E9EBF364A40BEB1B15C801329400BA32631BE364A40C6EB55BF2D13294011CE2A59BA364A40A9F17794EF1229408DF68F06B7364A40,110000,substation,transmission,w55696789,http://www.osm.org/way/55696789,50,Brandenburg Nord,NA,Avacon,no,1
32562,7.307212215620907,49.92269274410383,0101000020E61000000F18CCD6953A1D405A17BCCB1AF64840,0103000020E61000000100000005000000E9F6A3F2C0391D4001382DD10FF64840464211418B3B1D40E139A35016F6484045C59338863B1D40E5EF8C6A22F64840987DC3E9C9391D40EB08E93823F64840E9F6A3F2C0391D4001382DD10FF64840,110000,substation,NA,w55781470,http://www.osm.org/way/55781470,50,Sohren,NA,Westnetz,no,1
32563,7.3833598280192785,51.55135841779262,0101000020E61000009EC58F7A8F881D409565A2E992C64940,0103000020E6100000010000000800000019587D6429881D40365B1A7A8BC64940A7A04731E5881D40B24F359089C649402D499EEBFB881D4089B791C899C64940048294336F881D40D334FCCE9BC64940AFAA03C534881D400C1F9BFA9BC64940B17A2C222F881D40F7C1ABB195C649409CF6DE292E881D402F57A78592C6494019587D6429881D40365B1A7A8BC64940,110000,substation,transmission,w56030463,http://www.osm.org/way/56030463,NA,Station Bodelschwingh,NA,DSW21,no,1
32564,11.55681096864288,48.18697188004627,0101000020E610000021C0C853161D27400209CFB1EE174840,0103000020E610000001000000070000003C6E5397E71C274035EA69B3FB174840817CBF87011D2740A7498E67E11748408B8E9A65051D2740C51BCB42E0174840B2E1FAC10A1D2740577F7DFBDF17484053FAAEAD441D2740A3168D4DE1174840C7873485291D2740E6A7FDB8FD1748403C6E5397E71C274035EA69B3FB174840,110000,substation,NA,w56036258,http://www.osm.org/way/56036258,NA,Umspannwerk Milbertshofen,NA,Stadtwerke München,no,1
32565,11.602478380646186,48.201434326802996,0101000020E610000046D8DA0B7834274090F49A99C8194840,0103000020E610000001000000050000006D48ED8F413427406AA2FF22C3194840D35D23939D342740F763681EC019484099ED0A7DB0342740C58A8ED7CD19484089CE328B5034274011AB8B18D11948406D48ED8F413427406AA2FF22C3194840,110000,substation,NA,w56042849,http://www.osm.org/way/56042849,NA,Umspannwerk Heidemannstraße,NA,Stadtwerke München,no,1
32566,12.539708797374615,52.155686344903586,0101000020E6100000C82C24B654142940B8E5B787ED134A40,0103000020E61000000100000007000000660234000A1429404EA5ED52EA134A40A2C8FF8936142940635ECE5FE8134A40DB2A2DC83B142940AEFB1525E8134A4089EF1F668A1429409C6993C7E4134A4090DE26929E142940CB6B29C9F0134A402BE2CF4B20142940022A7B4FF6134A40660234000A1429404EA5ED52EA134A40,110000,substation,distribution,w56049285,http://www.osm.org/way/56049285,50,Lübnitz,NA,E.DIS Netz GmbH,no,1
32567,11.550597696029623,48.213421867512125,0101000020E61000007E66F3F0E7192740A09B6268511B4840,0103000020E610000001000000060000001D5FD61FBC192740C4A236644D1B484078AAE8B4131A2740DEE404604D1B484073A5F9BE131A27404AA0196D551B484056725F18FA192740E15FF06D551B48406A58422DBC192740A19E7470551B48401D5FD61FBC192740C4A236644D1B4840,110000,substation,distribution,w56079372,http://www.osm.org/way/56079372,50,Umspannwerk Hasenbergl,NA,Stadtwerke München,no,1
32568,11.47140944911345,48.146013908648854,0101000020E61000006FEF4D945CF1264038347195B0124840,0103000020E6100000010000000B0000002462A5DD43F12640609083D2BC1248401233FB3C46F126406CA71A22B81248409A16067646F126405BB30885AD1248404DD5E2F846F126404399E1B5A61248406A0B749252F12640CC20C8A6A6124840D86F37D263F12640201F23AAA6124840F5D59F0E75F12640E06296A2A6124840115FDCFC75F12640ED4400E6B512484071CFA91A73F12640ED867FE2B61248404E7743BF5BF12640A5FB12FBBA1248402462A5DD43F12640609083D2BC124840,110000,substation,distribution,w56081365,http://www.osm.org/way/56081365,50,Umspannwerk Pasing,6387,Stadtwerke München,no,1
32569,11.50616316178505,48.176644334413375,0101000020E61000000E9D64D12703274021AA13489C164840,0103000020E61000000100000007000000DD8E705AF0022740AABF275D9F164840CF0E13680B0327408A6C947C911648409F712BCE6203274049472AC9951648409844622761032740CDDD8E9C96164840C85DDFE23C032740AFB0DCFEA616484004734FB230032740C0CDDE45A9164840DD8E705AF0022740AABF275D9F164840,110000,substation,NA,w56081938,http://www.osm.org/way/56081938,NA,Umspannwerk Moosach,NA,Stadtwerke München,no,1
32570,11.46448710678128,48.18378443586024,0101000020E61000001A140A41D1ED26404BC4963F86174840,0103000020E610000001000000060000007E33315D88ED2640B814FD288F17484093BF7B478DED264086ED9A7285174840A7C3544497ED2640575CDF0E79174840499F56D11FEE2640D3FA40D47D1748403229F4B006EE2640ED62BD8E931748407E33315D88ED2640B814FD288F174840,110000,substation,NA,w56180407,http://www.osm.org/way/56180407,NA,Umspannwerk Allach,NA,Stadtwerke München,no,1
32571,11.429482129161546,48.14886641524023,0101000020E61000003AEEE514E5DB2640FB76000E0E134840,0103000020E610000001000000090000008E0FC4C3C5DB2640131E71E316134840A7DBC82BC6DB264049EF4D3805134840E6D95141EADB26405B2C2D3E0513484050BEA08504DC264043EA5E42051348408CF0F62004DC2640A65311781613484007955DD5FEDB264010943A7716134840B29602D2FEDB26407559ABEC161348403DB6C079CCDB2640A6DD47E4161348408E0FC4C3C5DB2640131E71E316134840,110000,substation,NA,w56219734,http://www.osm.org/way/56219734,NA,Umspannwerk Aubing,NA,Stadtwerke München,no,1
32572,11.377322268875671,48.12909076790687,0101000020E61000003FBF696230C126401130D90B86104840,0103000020E6100000010000000F000000C510A56208C12640ACFC48658A104840335882D60DC12640A73FDE5A811048403A527DE717C12640D667560A8110484080B3942C27C126408FCFFD3A81104840F85404EE2FC1264039FFB45B811048403E31A13836C12640B077CE6A81104840A3DD32F158C12640DA80B2D88110484080272D5C56C12640B37D3962881048406E6017EA55C1264046236B17891048405D99017855C126404509C6CB89104840BD7960B653C126401B8A18CA891048405DC4D21B49C12640DA9A8AA889104840701B576D48C126401A56CE328B1048409090926813C126406969DF8B8A104840C510A56208C12640ACFC48658A104840,110000,substation,NA,w56220633,http://www.osm.org/way/56220633,NA,Umspannwerk Germering,NA,E.ON Netz GmbH,no,1
35889,11.4245155452179,48.10560936259106,0101000020E610000080B5FE195AD92640713D8B9B840D4840,0103000020E6100000010000000D0000005785178E31D92640410DC049890D484021808A9933D92640FE9BC529840D4840F7510DFB3DD9264032B60874810D4840880B40A374D92640D1582C2D7E0D4840313AC54F88D926402229A890860D484090D959F44ED92640B4AEFC86890D48401A4DD30C4ED92640B8FBA2EC880D48405EC4D21B49D92640C461A520890D4840335992F249D92640959551B9890D48403EDEF5E340D926405963FB1D8A0D48408EA78A4E3BD92640EDDA1AAF8A0D48407A3B1D2334D92640BA9946318A0D48405785178E31D92640410DC049890D4840,110000,substation,NA,w56220636,http://www.osm.org/way/56220636,NA,Umspannwerk Planegg,NA,E.ON Netz GmbH,no,1
32573,8.632300356784247,51.2826141654056,0101000020E6100000634653DFBC432140D5E672B32CA44940,0103000020E61000000100000007000000EB8B84B69C43214050D2A1062EA44940F88A6EBDA6432140E98343A22BA4494095229E91AD432140DE3D1E2D29A44940EA6FAE06CD432140E7A469DE27A44940DBB28D89DE432140682E154E2DA44940A6C9D644B0432140205BF1F631A44940EB8B84B69C43214050D2A1062EA44940,110000,substation,minor_distribution,w56242723,http://www.osm.org/way/56242723,50,NA,NA,NA,no,1
32574,11.872104097530084,47.87348596198394,0101000020E6100000D832A36D84BE2740391E5463CEEF4740,0103000020E61000000100000007000000F3346090F4BD2740361F5981C6EF47409F84E3439ABE27401CFFC6BAB8EF47409D691DB006BF27407BDEDB10E3EF4740D2808B5FC2BE27400D987A9EE4EF47404A788C3C5ABE27400B7FB8C7D2EF47402A86AB0320BE27405772EC61D4EF4740F3346090F4BD2740361F5981C6EF4740,110000,substation,distribution,w56322273,http://www.osm.org/way/56322273,NA,NA,NA,Stadtwerke München GmbH,no,1
32577,7.5414363032650575,49.990180178276184,0101000020E6100000EF8F3D476E2A1E40FD6B5D39BEFE4840,0103000020E610000001000000090000003C12D49574291E40BD82FE84C4FE4840A917320D792A1E4062BA190BAFFE4840FCF1F2CF672B1E40F332B59DB6FE484048043E9A452B1E4054B72218BDFE4840965BFF53162A1E40526FD1B0CEFE48408C89CDC7B5291E4045036485C7FE484059378364A6291E4021A34AC5C6FE4840F49FDA858B291E40706EA4AEC6FE48403C12D49574291E40BD82FE84C4FE4840,110000,substation,NA,w56493387,http://www.osm.org/way/56493387,50,NA,NA,NA,no,1
